task_priority,task_duration,deadline_hours,slot_start_hour,slot_duration,preferred_start_hour,day_of_week,is_weekend,repeated_task,reminder_exists,category,duration_fit,user_available,before_deadline,valid_slot,preferred_time_match,priority_score,deadline_pressure,duration_efficiency,suitability_score
5,30,131,10,45,21,3,1,0,0,4,1,1,1,1,0.06392786120670757,1.0,0.22023809523809523,0.6666666666666666,0.4862628698404854
5,60,167,9,180,10,1,1,0,0,3,1,1,1,1,0.7788007830714049,1.0,0.005952380952380931,0.3333333333333333,0.513812834182759
2,150,81,6,150,11,5,0,1,0,4,1,1,1,1,0.2865047968601901,0.4,0.5178571428571428,1.0,0.38717312680838395
2,90,71,7,180,11,4,0,0,0,0,1,1,1,1,0.36787944117144233,0.4,0.5773809523809523,0.5,0.407000590717862
4,60,150,11,90,20,5,1,0,0,1,1,1,1,1,0.10539922456186433,0.8,0.1071428571428571,0.6666666666666666,0.37704828309841576
4,60,148,6,180,21,2,1,0,0,5,1,1,1,1,0.10539922456186433,0.8,0.11904761904761907,0.3333333333333333,0.31349283042415677
5,90,94,8,120,12,3,1,0,0,1,1,1,1,1,0.36787944117144233,1.0,0.44047619047619047,0.75,0.5840507838457384
5,90,82,7,90,17,5,0,0,0,2,1,1,1,1,0.0820849986238988,1.0,0.5119047619047619,1.0,0.5370991918344528
5,30,163,8,30,19,4,0,0,0,4,1,1,1,1,0.06392786120670757,1.0,0.029761904761904767,1.0,0.4306688895187882
3,45,116,6,120,17,2,1,1,1,2,1,1,1,1,0.06392786120670757,0.6,0.30952380952380953,0.375,0.371442569991843
2,120,119,6,150,19,3,1,0,1,1,1,1,1,1,0.06392786120670757,0.4,0.29166666666666663,0.8,0.3139534494261638
3,30,141,7,45,13,0,0,0,0,4,1,1,1,1,0.22313016014842982,0.6,0.1607142857142857,0.6666666666666666,0.3607679062318503
4,60,154,7,90,22,3,0,0,1,5,1,1,1,1,0.10539922456186433,0.8,0.08333333333333337,0.6666666666666666,0.388481639851884
1,45,160,10,45,10,2,0,0,0,5,1,1,1,1,1.0,0.2,0.04761904761904767,1.0,0.3818678562882055
5,45,20,6,150,7,0,1,0,0,4,1,1,1,1,0.7788007830714049,1.0,0.8809523809523809,0.3,0.8021919492386395
3,45,44,6,120,19,2,0,1,1,1,1,1,1,1,0.06392786120670757,0.6,0.7380952380952381,0.375,0.5326478636589275
4,30,66,6,180,7,3,1,0,0,4,1,1,1,1,0.7788007830714049,0.8,0.6071428571428572,0.16666666666666666,0.6572371393768687
4,45,149,6,60,12,2,1,0,0,4,1,1,1,1,0.22313016014842982,0.8,0.11309523809523814,0.75,0.37891292113063485
4,60,80,6,60,19,1,1,1,0,2,1,1,1,1,0.06392786120670757,0.8,0.5238095238095238,1.0,0.5060223413929414
4,120,81,6,150,8,6,1,0,0,0,1,1,1,1,0.6065306597126334,0.8,0.5178571428571428,0.8,0.6300745245290768
5,60,139,7,120,11,3,0,0,0,3,1,1,1,1,0.36787944117144233,1.0,0.17261904761904767,0.5,0.49537906615343114
2,150,135,7,150,18,1,1,0,1,0,1,1,1,1,0.06392786120670757,0.4,0.1964285714285714,1.0,0.2886330119158093
5,45,44,7,180,16,4,0,0,0,0,1,1,1,1,0.10539922456186433,1.0,0.7380952380952381,0.25,0.6059103509624262
4,60,92,7,150,11,1,0,1,0,2,1,1,1,1,0.36787944117144233,0.8,0.45238095238095233,0.4,0.5641032062057234
3,150,64,6,180,19,3,1,1,1,2,1,1,1,1,0.06392786120670757,0.6,0.6190476190476191,0.8333333333333334,0.5213315781786309
1,30,131,7,150,14,2,0,1,1,5,1,1,1,1,0.17377394345044514,0.2,0.22023809523809523,0.2,0.2591740008957858
2,45,117,6,150,9,2,0,1,0,4,1,1,1,1,0.4723665527410147,0.4,0.3035714285714286,0.3,0.43951826084455126
3,90,110,9,150,21,4,0,0,1,3,1,1,1,1,0.049787068367863944,0.6,0.34523809523809523,0.6,0.3885789441181021
2,90,158,8,150,6,4,1,0,0,3,1,1,1,1,0.6065306597126334,0.4,0.059523809523809534,0.6,0.36380129266783734
4,45,69,7,60,15,0,0,0,1,1,1,1,1,1,0.1353352832366127,0.8,0.5892857142857143,0.75,0.5211951727079951
1,90,144,6,180,9,0,1,1,1,4,1,1,1,1,0.4723665527410147,0.2,0.1428571428571429,0.5,0.2978687924052982
4,60,98,7,150,18,3,1,0,1,3,1,1,1,1,0.06392786120670757,0.8,0.41666666666666663,0.4,0.4566652259594818
3,30,73,8,30,12,1,0,0,0,4,1,1,1,1,0.36787944117144233,0.6,0.5654761904761905,1.0,0.46269129855197255
4,30,43,6,150,11,5,1,0,1,4,1,1,1,1,0.2865047968601901,0.8,0.7440476190476191,0.2,0.5886953361310118
3,45,147,11,45,12,5,0,1,0,2,1,1,1,1,0.7788007830714049,0.6,0.125,1.0,0.4885941902216258
5,30,134,8,60,14,3,0,1,0,4,1,1,1,1,0.22313016014842982,1.0,0.20238095238095233,0.5,0.5398363596337156
2,30,112,7,180,15,3,0,0,0,3,1,1,1,1,0.1353352832366127,0.4,0.33333333333333337,0.16666666666666666,0.2787328431076585
3,30,130,9,30,9,4,0,1,0,4,1,1,1,1,1.0,0.6,0.22619047619047616,1.0,0.6313218829967996
4,30,75,6,90,10,1,0,1,1,1,1,1,1,1,0.36787944117144233,0.8,0.5535714285714286,0.3333333333333333,0.6029385628482472
4,60,152,9,150,17,6,1,0,0,5,1,1,1,1,0.1353352832366127,0.8,0.09523809523809523,0.4,0.34617264997279007
3,60,53,7,90,20,2,1,0,0,3,1,1,1,1,0.06392786120670757,0.6,0.6845238095238095,0.6666666666666666,0.4511091636144151
1,60,157,11,120,8,2,0,0,0,4,1,1,1,1,0.4723665527410147,0.2,0.06547619047619047,0.5,0.25968735856684266
2,30,25,6,150,10,4,0,0,0,2,1,1,1,1,0.36787944117144233,0.4,0.8511904761904762,0.2,0.49436574812223427
2,60,75,7,180,19,4,0,0,1,4,1,1,1,1,0.049787068367863944,0.4,0.5535714285714286,0.3333333333333333,0.3971814590212792
5,45,54,7,120,14,4,1,0,0,2,1,1,1,1,0.17377394345044514,1.0,0.6785714285714286,0.375,0.649384385274767
3,90,157,7,120,13,3,1,0,0,2,1,1,1,1,0.22313016014842982,0.6,0.06547619047619047,0.75,0.3312680041475534
4,120,132,6,180,8,4,0,0,1,5,1,1,1,1,0.6065306597126334,0.8,0.2142857142857143,0.6666666666666666,0.5177738327022887
4,180,158,9,180,16,5,0,0,0,4,1,1,1,1,0.17377394345044514,0.8,0.059523809523809534,1.0,0.3632751866452883
5,30,136,10,45,8,2,1,0,0,4,1,1,1,1,0.6065306597126334,1.0,0.19047619047619047,0.6666666666666666,0.5931298370202994
3,90,156,8,150,17,0,1,1,0,0,1,1,1,1,0.10539922456186433,0.6,0.0714285714285714,0.6,0.33224093618611505
2,30,79,8,150,21,4,0,0,1,5,1,1,1,1,0.06392786120670757,0.4,0.5297619047619048,0.2,0.34428724370796326
4,150,150,7,180,20,5,1,1,0,4,1,1,1,1,0.06392786120670757,0.8,0.1071428571428571,0.8333333333333334,0.36191107629416097
2,45,88,6,45,11,6,1,0,0,4,1,1,1,1,0.2865047968601901,0.4,0.47619047619047616,1.0,0.404200320558608
1,45,143,8,150,20,6,0,1,1,5,1,1,1,1,0.049787068367863944,0.2,0.14880952380952384,0.3,0.21370618959905724
2,30,164,6,180,11,2,0,0,0,2,1,1,1,1,0.2865047968601901,0.4,0.023809523809523836,0.16666666666666666,0.2479471488454656
5,30,42,7,120,15,1,1,0,1,4,1,1,1,1,0.1353352832366127,1.0,0.75,0.25,0.6550214940375279
3,45,65,6,120,15,0,0,0,0,5,1,1,1,1,0.10539922456186433,0.6,0.6130952380952381,0.375,0.4602837206555377
5,60,160,7,180,17,6,0,0,0,3,1,1,1,1,0.0820849986238988,1.0,0.04761904761904767,0.3333333333333333,0.39267061337042297
5,90,80,7,90,9,5,1,0,0,2,1,1,1,1,0.6065306597126334,1.0,0.5238095238095238,1.0,0.7046633798994901
3,120,157,6,120,19,4,1,0,1,5,1,1,1,1,0.06392786120670757,0.6,0.06547619047619047,1.0,0.34957142946157294
4,45,142,7,45,8,6,1,0,0,4,1,1,1,1,0.7788007830714049,0.8,0.15476190476190477,1.0,0.5675540902604852
1,180,163,7,180,18,3,1,0,1,5,1,1,1,1,0.06392786120670757,0.2,0.029761904761904767,1.0,0.12450724097021479
5,30,63,7,180,12,3,0,0,0,4,1,1,1,1,0.2865047968601901,1.0,0.625,0.16666666666666666,0.6200007834557236
5,120,167,10,150,12,6,0,0,0,4,1,1,1,1,0.6065306597126334,1.0,0.005952380952380931,0.8,0.5860541014995994
3,150,161,9,180,15,2,1,0,0,5,1,1,1,1,0.22313016014842982,0.6,0.04166666666666663,0.8333333333333334,0.3210988395401787
3,45,115,9,90,7,0,1,0,0,3,1,1,1,1,0.6065306597126334,0.6,0.31547619047619047,0.5,0.5195982120932775
2,45,156,11,150,22,3,0,0,1,3,1,1,1,1,0.06392786120670757,0.4,0.0714285714285714,0.3,0.1913546997183046
4,120,101,8,150,14,6,0,0,0,3,1,1,1,1,0.22313016014842982,0.8,0.39880952380952384,0.8,0.451278572690601
2,30,139,7,120,18,4,1,0,0,4,1,1,1,1,0.06392786120670757,0.4,0.17261904761904767,0.25,0.21244539518941974
1,30,102,6,60,18,5,0,0,0,1,1,1,1,1,0.049787068367863944,0.2,0.3928571428571429,0.5,0.17792790471840317
2,30,98,6,180,8,2,0,1,0,0,1,1,1,1,0.6065306597126334,0.4,0.41666666666666663,0.16666666666666666,0.4545920398139297
4,90,156,6,120,9,4,1,0,1,5,1,1,1,1,0.4723665527410147,0.8,0.0714285714285714,0.75,0.4423457534527814
1,45,124,6,180,13,6,0,1,0,2,1,1,1,1,0.17377394345044514,0.2,0.26190476190476186,0.25,0.27575637840268946
1,30,167,12,180,11,3,0,1,0,5,1,1,1,1,0.7788007830714049,0.2,0.005952380952380931,0.16666666666666666,0.26464380382895436
5,30,106,7,30,19,3,1,0,0,4,1,1,1,1,0.049787068367863944,1.0,0.36904761904761907,1.0,0.5132767829507254
1,45,102,8,150,7,2,1,0,0,0,1,1,1,1,0.7788007830714049,0.2,0.3928571428571429,0.3,0.4029594536912858
1,90,125,9,120,8,1,0,0,0,3,1,1,1,1,0.7788007830714049,0.2,0.25595238095238093,0.75,0.41335641293066944
5,90,155,10,180,10,6,1,0,0,5,1,1,1,1,1.0,1.0,0.07738095238095233,0.5,0.6804478779708918
4,150,89,6,180,15,3,0,0,1,3,1,1,1,1,0.10539922456186433,0.8,0.47023809523809523,0.8333333333333334,0.544330611332407
3,60,163,11,90,19,4,0,0,0,5,1,1,1,1,0.1353352832366127,0.6,0.029761904761904767,0.6666666666666666,0.25208151665447853
4,150,140,7,180,14,1,1,1,1,1,1,1,1,1,0.17377394345044514,0.8,0.16666666666666663,0.8333333333333334,0.4430358087343065
2,60,136,9,60,6,2,1,1,0,3,1,1,1,1,0.4723665527410147,0.4,0.19047619047619047,1.0,0.3897715197083285
5,45,166,12,120,15,2,1,0,0,1,1,1,1,1,0.4723665527410147,1.0,0.011904761904761862,0.375,0.48263152176605495
5,150,90,6,180,11,4,0,0,0,3,1,1,1,1,0.2865047968601901,1.0,0.4642857142857143,0.8333333333333334,0.6098638483821398
1,90,154,9,150,13,1,0,0,0,4,1,1,1,1,0.36787944117144233,0.2,0.08333333333333337,0.6,0.2642616782119911
2,30,121,7,45,20,5,1,1,0,5,1,1,1,1,0.06392786120670757,0.4,0.27976190476190477,0.6666666666666666,0.3092913314498276
5,30,112,7,30,18,3,1,1,0,5,1,1,1,1,0.06392786120670757,1.0,0.33333333333333337,1.0,0.5341486621755567
3,30,141,8,180,20,3,0,1,0,3,1,1,1,1,0.049787068367863944,0.6,0.1607142857142857,0.16666666666666666,0.3249605398129327
5,60,101,7,150,18,4,0,0,0,5,1,1,1,1,0.06392786120670757,1.0,0.39880952380952384,0.4,0.5171622884024973
4,30,70,8,120,9,4,1,1,0,3,1,1,1,1,0.7788007830714049,0.8,0.5833333333333333,0.25,0.6622530739703799
4,150,78,6,180,14,1,1,0,0,4,1,1,1,1,0.1353352832366127,0.8,0.5357142857142857,0.8333333333333334,0.5310702772604783
5,30,71,8,45,22,4,0,1,0,5,1,1,1,1,0.0820849986238988,1.0,0.5773809523809523,0.6666666666666666,0.6391280419722575
2,30,165,7,150,21,3,1,0,1,1,1,1,1,1,0.0820849986238988,0.4,0.017857142857142905,0.2,0.27550472515378455
5,120,149,6,120,13,5,1,0,0,2,1,1,1,1,0.17377394345044514,1.0,0.11309523809523814,1.0,0.44251179160510035
3,30,55,6,30,14,0,1,0,1,3,1,1,1,1,0.1353352832366127,0.6,0.6726190476190477,1.0,0.4936609106266625
3,60,99,7,90,13,6,0,0,0,2,1,1,1,1,0.22313016014842982,0.6,0.4107142857142857,0.6666666666666666,0.3953030547462829
3,30,121,10,30,11,0,1,0,0,4,1,1,1,1,0.7788007830714049,0.6,0.27976190476190477,1.0,0.5820977464595821
2,45,141,11,150,18,5,1,1,0,4,1,1,1,1,0.17377394345044514,0.4,0.1607142857142857,0.3,0.267007217864087
1,60,89,8,120,10,2,0,0,0,3,1,1,1,1,0.6065306597126334,0.2,0.47023809523809523,0.5,0.41280301387654106
2,90,145,6,120,15,0,1,0,1,3,1,1,1,1,0.10539922456186433,0.4,0.13690476190476186,0.75,0.2855797756383209
3,30,122,8,180,19,0,0,0,0,3,1,1,1,1,0.06392786120670757,0.6,0.27380952380952384,0.16666666666666666,0.3522235197112732
4,90,121,7,120,10,2,0,0,0,5,1,1,1,1,0.4723665527410147,0.8,0.27976190476190477,0.75,0.5059902302829135
5,30,153,8,180,19,3,1,1,0,3,1,1,1,1,0.06392786120670757,1.0,0.0892857142857143,0.16666666666666666,0.4086018431127455
3,60,84,6,120,9,1,1,0,1,5,1,1,1,1,0.4723665527410147,0.6,0.5,0.5,0.4899523771845201
2,30,141,10,45,21,4,0,0,0,4,1,1,1,1,0.06392786120670757,0.4,0.1607142857142857,0.6666666666666666,0.20309362205089415
3,45,151,11,45,8,4,0,0,1,5,1,1,1,1,0.4723665527410147,0.6,0.10119047619047616,1.0,0.4261633958802466
2,60,145,7,120,17,1,0,0,1,2,1,1,1,1,0.0820849986238988,0.4,0.13690476190476186,0.5,0.2676869362456891
4,90,163,7,90,19,6,1,0,0,3,1,1,1,1,0.049787068367863944,0.8,0.029761904761904767,1.0,0.36870501996011806
5,180,131,6,180,18,2,1,0,0,3,1,1,1,1,0.049787068367863944,1.0,0.22023809523809523,1.0,0.5288424347932783
3,180,165,6,180,13,5,0,0,0,0,1,1,1,1,0.17377394345044514,0.6,0.017857142857142905,1.0,0.292241832604027
5,45,112,8,180,9,2,1,0,0,1,1,1,1,1,0.7788007830714049,1.0,0.33333333333333337,0.25,0.6388736916741588
4,45,94,7,90,19,4,0,0,1,3,1,1,1,1,0.049787068367863944,0.8,0.44047619047619047,0.5,0.4610519973950857
5,45,97,9,90,9,0,0,0,0,1,1,1,1,1,1.0,1.0,0.42261904761904767,0.5,0.7975953916102821
2,60,149,7,180,17,0,1,0,1,5,1,1,1,1,0.0820849986238988,0.4,0.11309523809523814,0.3333333333333333,0.257255743414798
3,90,75,6,180,9,1,1,0,0,4,1,1,1,1,0.4723665527410147,0.6,0.5535714285714286,0.5,0.5002371469030913
5,45,160,10,120,8,2,1,0,0,3,1,1,1,1,0.6065306597126334,1.0,0.04761904761904767,0.375,0.4833645790841787
4,60,124,6,180,7,3,0,0,1,5,1,1,1,1,0.7788007830714049,0.8,0.26190476190476186,0.3333333333333333,0.6207055512130435
5,45,157,7,45,10,6,0,0,0,5,1,1,1,1,0.4723665527410147,1.0,0.06547619047619047,1.0,0.5433463561759135
3,45,143,9,60,16,6,0,0,0,1,1,1,1,1,0.17377394345044514,0.6,0.14880952380952384,0.75,0.409703473819721
2,120,98,7,180,21,3,1,0,0,5,1,1,1,1,0.0820849986238988,0.4,0.41666666666666663,0.6666666666666666,0.3233402216453065
3,30,108,8,180,13,1,1,0,0,4,1,1,1,1,0.2865047968601901,0.6,0.3571428571428571,0.16666666666666666,0.39630447836332316
2,60,87,6,120,16,3,0,1,1,1,1,1,1,1,0.0820849986238988,0.4,0.4821428571428571,0.5,0.3925663896216372
5,150,139,8,180,13,5,0,0,0,5,1,1,1,1,0.2865047968601901,1.0,0.17261904761904767,0.8333333333333334,0.47440319730795394
3,120,120,8,180,20,4,0,0,1,0,1,1,1,1,0.049787068367863944,0.6,0.2857142857142857,0.6666666666666666,0.35963986518761687
1,45,132,8,45,10,6,1,0,0,1,1,1,1,1,0.6065306597126334,0.2,0.2142857142857143,1.0,0.3775068778225062
1,45,100,9,180,9,6,0,0,1,1,1,1,1,1,1.0,0.2,0.40476190476190477,0.25,0.45477416202176896
3,30,129,7,120,16,1,0,0,1,2,1,1,1,1,0.10539922456186433,0.6,0.2321428571428571,0.25,0.33395149930781703
2,30,108,8,90,14,6,1,0,1,4,1,1,1,1,0.22313016014842982,0.4,0.3571428571428571,0.3333333333333333,0.3476323477032968
2,90,136,10,180,15,2,1,0,1,5,1,1,1,1,0.2865047968601901,0.4,0.19047619047619047,0.5,0.3562159572358585
3,30,125,9,150,21,6,0,0,1,4,1,1,1,1,0.049787068367863944,0.6,0.25595238095238093,0.2,0.3252936044746498
1,150,75,6,150,13,5,0,0,0,4,1,1,1,1,0.17377394345044514,0.2,0.5535714285714286,1.0,0.3299919010275943
4,60,91,8,150,21,6,0,0,0,1,1,1,1,1,0.06392786120670757,0.8,0.45833333333333337,0.4,0.4621198321447695
1,30,124,7,180,8,3,0,0,0,5,1,1,1,1,0.7788007830714049,0.2,0.26190476190476186,0.16666666666666666,0.3384843855111139
3,60,38,6,90,17,0,0,0,1,2,1,1,1,1,0.06392786120670757,0.6,0.7738095238095238,0.6666666666666666,0.5219672239283469
2,30,134,10,45,6,0,1,0,1,4,1,1,1,1,0.36787944117144233,0.4,0.20238095238095233,0.6666666666666666,0.30919704269657844
2,30,131,9,30,8,1,0,0,0,4,1,1,1,1,0.7788007830714049,0.4,0.22023809523809523,1.0,0.44713940325790713
3,90,127,7,150,6,3,1,1,0,4,1,1,1,1,0.7788007830714049,0.6,0.24404761904761907,0.6,0.5706966698417587
2,150,168,10,150,21,4,1,0,0,2,1,1,1,1,0.06392786120670757,0.4,0.0,1.0,0.22838415428531592
1,30,103,8,60,20,0,1,1,0,5,1,1,1,1,0.049787068367863944,0.2,0.38690476190476186,0.5,0.2699834990791947
2,45,158,10,60,14,6,0,1,1,2,1,1,1,1,0.36787944117144233,0.4,0.059523809523809534,0.75,0.4085239396227783
2,90,143,9,90,12,1,1,0,1,0,1,1,1,1,0.4723665527410147,0.4,0.14880952380952384,1.0,0.3806585798145096
4,30,162,12,150,14,6,0,0,0,2,1,1,1,1,0.6065306597126334,0.8,0.0357142857142857,0.2,0.4241011499220509
1,60,102,7,180,6,2,1,0,0,2,1,1,1,1,0.7788007830714049,0.2,0.3928571428571429,0.3333333333333333,0.37123488922173375
3,60,158,11,60,18,1,0,0,0,2,1,1,1,1,0.17377394345044514,0.6,0.059523809523809534,1.0,0.33057420569888757
4,60,99,7,150,18,0,0,0,0,0,1,1,1,1,0.06392786120670757,0.8,0.4107142857142857,0.4,0.4379862914801402
5,45,127,10,45,18,0,1,0,0,5,1,1,1,1,0.1353352832366127,1.0,0.24404761904761907,1.0,0.4973822291982593
3,30,76,7,90,9,4,0,0,0,4,1,1,1,1,0.6065306597126334,0.6,0.5476190476190477,0.3333333333333333,0.5617685627383591
2,30,163,11,45,17,0,1,0,0,5,1,1,1,1,0.22313016014842982,0.4,0.029761904761904767,0.6666666666666666,0.3008958524604001
2,45,158,6,60,19,6,0,1,0,1,1,1,1,1,0.06392786120670757,0.4,0.059523809523809534,0.75,0.2567007582539238
5,60,149,11,60,9,0,0,0,0,4,1,1,1,1,0.6065306597126334,1.0,0.11309523809523814,1.0,0.5693269872936809
4,120,162,8,180,12,0,0,1,1,2,1,1,1,1,0.36787944117144233,0.8,0.0357142857142857,0.6666666666666666,0.4499512836181819
3,30,42,7,90,8,1,0,0,0,1,1,1,1,1,0.7788007830714049,0.6,0.75,0.3333333333333333,0.6309667809818569
3,45,110,9,90,19,5,0,0,0,1,1,1,1,1,0.0820849986238988,0.6,0.34523809523809523,0.5,0.33975013640440405
3,90,95,7,180,15,6,1,0,0,4,1,1,1,1,0.1353352832366127,0.6,0.43452380952380953,0.5,0.3837426083407059
1,90,102,6,90,9,3,0,0,0,3,1,1,1,1,0.4723665527410147,0.2,0.3928571428571429,1.0,0.3298714949552149
1,30,108,6,180,15,6,0,0,1,4,1,1,1,1,0.10539922456186433,0.2,0.3571428571428571,0.16666666666666666,0.22055841949241056
1,90,157,10,90,16,4,0,0,1,2,1,1,1,1,0.22313016014842982,0.2,0.06547619047619047,1.0,0.1650845374116659
4,45,100,9,120,8,6,1,0,1,1,1,1,1,1,0.7788007830714049,0.8,0.40476190476190477,0.375,0.5978673611957489
5,45,132,10,45,8,5,0,1,1,4,1,1,1,1,0.6065306597126334,1.0,0.2142857142857143,1.0,0.6438149823120547
2,30,52,7,120,22,5,1,0,0,4,1,1,1,1,0.10539922456186433,0.4,0.6904761904761905,0.25,0.41546223306350955
3,30,122,8,30,18,6,0,0,1,2,1,1,1,1,0.0820849986238988,0.6,0.27380952380952384,1.0,0.4399957263177494
1,150,68,6,180,14,1,1,0,0,1,1,1,1,1,0.1353352832366127,0.2,0.5952380952380952,0.8333333333333334,0.32733181278802426
2,120,89,6,150,15,5,0,0,0,1,1,1,1,1,0.10539922456186433,0.4,0.47023809523809523,0.8,0.3502587444306682
1,90,112,8,180,13,6,1,0,0,2,1,1,1,1,0.2865047968601901,0.2,0.33333333333333337,0.5,0.2818713629518045
4,60,28,6,90,21,4,1,0,0,4,1,1,1,1,0.10539922456186433,0.8,0.8333333333333334,0.6666666666666666,0.6083049538842008
5,45,124,9,60,8,2,1,0,0,4,1,1,1,1,0.7788007830714049,1.0,0.26190476190476186,0.75,0.6916094244493001
3,30,51,6,45,6,3,0,0,1,4,1,1,1,1,1.0,0.6,0.6964285714285714,0.6666666666666666,0.7509723467783753
2,45,79,6,90,15,0,1,0,1,0,1,1,1,1,0.10539922456186433,0.4,0.5297619047619048,0.5,0.38626679866033603
2,60,114,6,120,15,6,0,0,0,0,1,1,1,1,0.10539922456186433,0.4,0.3214285714285714,0.5,0.3082562951529315
3,30,104,7,90,16,6,0,0,1,1,1,1,1,1,0.10539922456186433,0.6,0.38095238095238093,0.3333333333333333,0.42222549755544975
4,60,133,8,120,17,4,1,0,0,1,1,1,1,1,0.10539922456186433,0.8,0.20833333333333337,0.5,0.4070836686672348
2,45,168,10,180,13,3,1,0,0,1,1,1,1,1,0.4723665527410147,0.4,0.0,0.25,0.22568190200659166
2,45,134,6,120,21,3,0,0,0,2,1,1,1,1,0.10539922456186433,0.4,0.20238095238095233,0.375,0.19273991660499906
2,60,165,9,180,10,5,1,0,1,1,1,1,1,1,0.7788007830714049,0.4,0.017857142857142905,0.3333333333333333,0.3416868402956569
3,30,88,9,30,22,3,1,0,1,4,1,1,1,1,0.06392786120670757,0.6,0.47619047619047616,1.0,0.43667419254361506
3,90,64,6,120,13,3,0,0,1,1,1,1,1,1,0.17377394345044514,0.6,0.6190476190476191,0.75,0.4632409690962728
2,45,104,9,180,16,0,1,0,0,5,1,1,1,1,0.17377394345044514,0.4,0.38095238095238093,0.25,0.31884568430149957
1,90,161,6,120,7,1,0,0,1,3,1,1,1,1,0.7788007830714049,0.2,0.04166666666666663,0.75,0.34156931844914334
3,30,138,10,180,12,6,0,0,1,4,1,1,1,1,0.6065306597126334,0.6,0.1785714285714286,0.16666666666666666,0.484327889809189
5,30,155,7,45,7,4,1,0,0,0,1,1,1,1,1.0,1.0,0.07738095238095233,0.6666666666666666,0.6719382355908903
1,150,128,7,150,7,4,1,0,1,3,1,1,1,1,1.0,0.2,0.23809523809523814,1.0,0.5087565015815034
1,45,137,8,180,19,1,1,0,1,3,1,1,1,1,0.06392786120670757,0.2,0.18452380952380953,0.25,0.15511964721206145
4,30,47,6,45,21,3,1,1,1,5,1,1,1,1,0.10539922456186433,0.8,0.7202380952380952,0.6666666666666666,0.6238267217937704
1,30,124,7,180,19,1,0,0,1,2,1,1,1,1,0.049787068367863944,0.2,0.26190476190476186,0.16666666666666666,0.15274486500044546
1,45,127,7,90,11,0,1,1,1,5,1,1,1,1,0.36787944117144233,0.2,0.24404761904761907,0.5,0.3090267400284485
4,90,124,6,90,8,2,1,1,0,5,1,1,1,1,0.6065306597126334,0.8,0.26190476190476186,1.0,0.5548743519107192
2,30,29,6,45,6,1,1,1,0,2,1,1,1,1,1.0,0.4,0.8273809523809523,0.6666666666666666,0.6619975138925691
2,30,125,10,60,6,1,0,0,1,3,1,1,1,1,0.36787944117144233,0.4,0.25595238095238093,0.5,0.34377520745758267
1,45,140,11,90,11,1,0,1,0,3,1,1,1,1,1.0,0.2,0.16666666666666663,0.5,0.45602696635245815
4,120,115,8,120,7,3,0,1,0,2,1,1,1,1,0.7788007830714049,0.8,0.31547619047619047,1.0,0.6259063932304786
5,30,57,6,120,16,3,1,0,0,3,1,1,1,1,0.0820849986238988,1.0,0.6607142857142857,0.25,0.5739573244302638
5,30,128,10,60,22,1,1,0,1,0,1,1,1,1,0.049787068367863944,1.0,0.23809523809523814,0.5,0.44698071013240015
1,30,100,8,45,7,0,1,0,0,2,1,1,1,1,0.7788007830714049,0.2,0.40476190476190477,0.6666666666666666,0.4013393307946291
4,30,156,12,150,11,6,0,0,0,4,1,1,1,1,0.7788007830714049,0.8,0.0714285714285714,0.2,0.4798625496318457
2,30,13,6,30,12,1,0,1,0,2,1,1,1,1,0.22313016014842982,0.4,0.9226190476190477,1.0,0.5002869353199983
5,45,33,6,90,9,6,0,0,0,2,1,1,1,1,0.4723665527410147,1.0,0.8035714285714286,0.5,0.6837681330717288
4,90,163,6,120,11,3,0,1,1,3,1,1,1,1,0.2865047968601901,0.8,0.029761904761904767,0.75,0.4652703500022203
2,30,119,8,150,15,2,0,1,1,0,1,1,1,1,0.17377394345044514,0.4,0.29166666666666663,0.2,0.3624057828806276
1,120,166,9,120,16,1,0,0,0,0,1,1,1,1,0.17377394345044514,0.2,0.011904761904761862,1.0,0.18596234178485377
1,30,147,11,180,8,6,1,0,0,4,1,1,1,1,0.4723665527410147,0.2,0.125,0.16666666666666666,0.22714590045993668
4,60,128,8,120,9,2,0,1,1,4,1,1,1,1,0.7788007830714049,0.8,0.23809523809523814,0.5,0.5923746284835618
1,30,132,10,90,22,3,0,0,1,5,1,1,1,1,0.049787068367863944,0.2,0.2142857142857143,0.3333333333333333,0.16423464752839004
2,60,103,9,60,21,0,0,1,1,4,1,1,1,1,0.049787068367863944,0.4,0.38690476190476186,1.0,0.39776540151142803
1,30,111,9,30,22,3,0,0,0,0,1,1,1,1,0.06392786120670757,0.2,0.3392857142857143,1.0,0.25943549416394135
5,45,140,9,120,10,1,0,1,1,0,1,1,1,1,0.7788007830714049,1.0,0.16666666666666663,0.375,0.6853870117730735
3,45,147,10,180,13,0,1,0,1,1,1,1,1,1,0.4723665527410147,0.6,0.125,0.25,0.419205194634663
3,45,118,10,45,19,3,1,1,1,5,1,1,1,1,0.10539922456186433,0.6,0.29761904761904767,1.0,0.38779764705133934
1,30,118,6,30,13,5,1,0,1,3,1,1,1,1,0.17377394345044514,0.2,0.29761904761904767,1.0,0.2774083256732403
4,45,77,8,180,21,6,0,1,1,2,1,1,1,1,0.06392786120670757,0.8,0.5416666666666667,0.25,0.5139645561122548
5,45,106,7,60,12,6,0,1,0,3,1,1,1,1,0.2865047968601901,1.0,0.36904761904761907,0.75,0.6090724596681387
